ParkName,Date,RecreationVisits,predicted,lower_bound,upper_bound
Dry Tortugas NP,2013-02-01,4796.0,6975.1143208573085,4970.964616437515,8979.264025277102
Dry Tortugas NP,2014-04-01,7629.0,5508.592596943325,3504.443790508577,7512.741403378072
Dry Tortugas NP,2014-06-01,4280.0,7069.83463614393,5065.685870983172,9073.983401304688
Dry Tortugas NP,2016-02-01,1313.0,4879.4865882642625,2875.338748913139,6883.634427615386
Dry Tortugas NP,2016-03-01,7167.0,4521.288069054239,2517.140246660999,6525.435891447479
Dry Tortugas NP,2016-06-01,8969.0,6771.366670643789,4767.218883597716,8775.514457689862
Dry Tortugas NP,2017-09-01,176.0,3547.214475024161,1543.066990831324,5551.361959216998
Dry Tortugas NP,2017-11-01,5020.0,2550.11861771444,545.971140198948,4554.266095229932
Dry Tortugas NP,2018-02-01,6474.0,3818.005239037569,1813.8579262028468,5822.152551872291
Dry Tortugas NP,2018-03-01,5509.0,7851.281240131984,5847.133935983298,9855.42854428067
Dry Tortugas NP,2018-10-01,643.0,3464.003272798476,1459.855995795698,5468.150549801254
Dry Tortugas NP,2018-12-01,1286.0,5185.913136757164,3181.7658777756988,7190.060395738628
Dry Tortugas NP,2019-01-01,6179.0,2463.880870575909,459.73367144564577,4468.028069706172
Dry Tortugas NP,2020-03-01,3674.0,7388.00411566628,5383.8570769696125,9392.151154362948
Dry Tortugas NP,2020-04-01,200.0,5170.391902977993,3166.2448680085063,7174.538937947479
Dry Tortugas NP,2020-05-01,308.0,3495.506314614373,1491.3592827237103,5499.653346505036
Dry Tortugas NP,2020-09-01,4510.0,2491.3265545856234,487.1795291368983,4495.473580034349
Dry Tortugas NP,2020-10-01,5384.0,2997.273879907439,993.1268551152791,5001.420904699599
Dry Tortugas NP,2020-12-01,6395.0,4158.414320077564,2154.2673045161882,6162.56133563894
Dry Tortugas NP,2021-03-01,8055.0,5366.924838607683,3362.7778791609053,7371.071798054461
Everglades NP,1979-01-01,94405.0,0.0,-79816.23326852794,79816.23326852794
Everglades NP,1979-02-01,145610.0,67840.51214852984,-8725.577469521537,144406.60176658124
Everglades NP,1992-09-01,7610.0,62624.83859735412,11518.209485323976,113731.46770938428
Everglades NP,2004-05-01,139849.0,62244.150289194746,11231.188016901608,113257.11256148788
Everglades NP,2004-07-01,56238.0,107265.1916719283,56252.25262110952,158278.1307227471
Everglades NP,2005-03-01,236941.0,140656.81561242632,89644.43848510613,191669.1927397465
Everglades NP,2005-08-01,26747.0,78154.54589146674,27142.220697588047,129166.87108534542
Everglades NP,2005-10-01,16674.0,70161.18807033525,19148.864639182655,121173.51150148784
Everglades NP,2005-11-01,128727.0,56563.790941653,5551.480409886855,107576.10147341914
Everglades NP,2007-03-01,241397.0,129799.26943683189,78787.6880504213,180810.85082324248
Everglades NP,2007-04-01,101656.0,154437.00621797412,103425.43412028869,205448.57831565954
Everglades NP,2017-01-01,194200.0,110608.40906894945,59597.70793229655,161619.11020560234
Everglades NP,2018-01-01,33950.0,113865.56163584575,62854.87184541472,164876.25142627678
Everglades NP,2018-03-01,45018.0,103581.72758451106,52571.03872021655,154592.41644880557
Everglades NP,2020-02-01,165994.0,110509.3647268086,59498.689628698856,161520.03982491835
Everglades NP,2020-03-01,99917.0,157224.82510873314,106214.15022312052,208235.49999434577
Everglades NP,2020-04-01,4784.0,77350.22560767816,26339.550885248602,128360.90033010772
Gates of the Arctic NP & PRES,1995-06-01,1461.0,218.74414152504826,-618.2863193214921,1055.7746023715886
Gates of the Arctic NP & PRES,1995-07-01,2746.0,1246.4703215333723,409.46775922090774,2083.472883845837
Gates of the Arctic NP & PRES,2000-06-01,4330.0,1946.439571007294,1110.5390809685975,2782.3400610459903
Gates of the Arctic NP & PRES,2000-07-01,5959.0,3986.6997336013214,3150.8118269017314,4822.5876403009115
Gates of the Arctic NP & PRES,2000-08-01,318.0,4027.1866797922344,3191.311218050667,4863.062141533802
Gates of the Arctic NP & PRES,2001-06-01,1457.0,2748.168551493779,1912.410432560012,3583.926670427546
Gates of the Arctic NP & PRES,2001-07-01,2077.0,3190.6974619580305,2354.9504178617335,4026.4445060543276
Gates of the Arctic NP & PRES,2002-06-01,1537.0,2374.0913540272813,1538.4589936701414,3209.7237143844213
Gates of the Arctic NP & PRES,2002-08-01,2196.0,441.67346948034515,-393.93934249311565,1277.286281453806
Gates of the Arctic NP & PRES,2004-08-01,3338.0,1548.9424839117837,713.5378756607537,2384.3470921628136
Gates of the Arctic NP & PRES,2004-09-01,512.0,1415.8170275518405,580.4201613722493,2251.2138937314317
Gates of the Arctic NP & PRES,2005-08-01,2929.0,2055.5710447506453,1220.2551400121715,2890.886949489119
Gates of the Arctic NP & PRES,2016-06-01,1349.0,2266.8224543147635,1432.1018364127203,3101.5430722168066
Gates of the Arctic NP & PRES,2019-06-01,647.0,2158.405379441637,1323.782690439047,2993.028068444227
Gates of the Arctic NP & PRES,2019-08-01,5399.0,3203.73494861665,2369.1171965545086,4038.3527006787913
Gates of the Arctic NP & PRES,2019-09-01,966.0,2222.6504548998064,1388.0351533103471,3057.2657564892656
Gates of the Arctic NP & PRES,2020-06-01,5.0,1338.0391683641833,503.44539647697593,2172.6329402513907
Gates of the Arctic NP & PRES,2020-07-01,1178.0,2140.1404950775295,1305.549058613634,2974.731931541425
Gates of the Arctic NP & PRES,2020-08-01,1195.0,3130.9015680096927,2296.312455910873,3965.4906801085126
Gates of the Arctic NP & PRES,2020-09-01,477.0,-510.7317393369274,-1345.3185380507482,323.85505937689345
Gates of the Arctic NP & PRES,2021-08-01,2196.0,3129.8095060016535,2295.247451473934,3964.3715605293733
Gates of the Arctic NP & PRES,2022-06-01,2214.0,1207.5619219573364,373.02129889997013,2042.1025450147026
Gates of the Arctic NP & PRES,2023-06-01,2748.0,1606.1019963700867,771.5858508559604,2440.618141884213
Gates of the Arctic NP & PRES,2024-06-01,3117.0,2140.691960230486,1306.1990372841772,2975.1848831767948
Gates of the Arctic NP & PRES,2025-06-01,3117.0,216.94780396291128,-617.5302877492834,1051.425895675106
Gates of the Arctic NP & PRES,2025-07-01,3733.0,1716.7532998453648,882.2770270541017,2551.229572636628
Gates of the Arctic NP & PRES,2025-08-01,3193.0,2044.3127627551726,1209.8383012729198,2878.787224237425
Gateway Arch NP,1979-07-01,356023.0,128395.17389216268,-65521.04061076464,322311.38839509
Gateway Arch NP,1981-07-01,813587.0,343315.141088884,159763.74802413906,526866.5341536289
Gateway Arch NP,1982-07-01,1341013.0,732290.9418479259,550438.6976045519,914143.1860912999
Gateway Arch NP,1983-07-01,1335228.0,1136169.0053521818,955544.1149498047,1316793.895754559
Gateway Arch NP,1984-07-01,352008.0,1148201.587787999,968522.5101221624,1327880.6654538359
Gateway Arch NP,1995-07-01,1119793.0,554125.1437385279,378493.27837084065,729757.0091062151
Gateway Arch NP,2006-07-01,664268.0,939479.3526416492,764798.8144643874,1114159.890818911
Gateway Arch NP,2008-07-01,332003.0,754368.597833079,579771.837758791,928965.357907367
Gateway Arch NP,2009-07-01,659749.0,450584.95471868734,276024.37976076605,625145.5296766086
Gateway Arch NP,2014-07-01,343547.0,784909.3880307081,610486.2136088731,959332.5624525431
Gateway Arch NP,2018-07-01,634978.0,371293.44665455434,196942.46319859606,545644.4301105127
Gateway Arch NP,2020-06-01,50905.0,243779.58866373412,69455.68527717079,418103.49205029744
Gateway Arch NP,2020-07-01,33748.0,533870.5258156442,359546.90314351814,708194.1484877702
Gateway Arch NP,2021-07-01,363556.0,179464.36782530873,5152.683192250348,353776.0524583671
Glacier Bay NP & PRES,1999-05-01,111916.0,42867.54285663075,17560.600510329463,68174.48520293205
Glacier Bay NP & PRES,1999-06-01,79181.0,118698.06285904268,93391.52862313675,144004.5970949486
Glacier Bay NP & PRES,2015-07-01,182324.0,114872.65173040773,89606.37089911514,140138.93256170032
Glacier Bay NP & PRES,2015-09-01,33573.0,111337.55992778383,86071.47749549508,136603.64236007258
Glacier Bay NP & PRES,2015-10-01,282.0,-30967.852514341168,-56233.83718841594,-5701.86784026639
Glacier Bay NP & PRES,2016-07-01,115207.0,150982.31214066345,125717.19850605118,176247.4257752757
Glacier Bay NP & PRES,2016-09-01,84965.0,51230.26467659106,25965.337152532233,76495.1922006499
Glacier Bay NP & PRES,2017-05-01,100414.0,72152.03434519436,46887.83769440973,97416.23099597899
Glacier Bay NP & PRES,2018-05-01,111753.0,83591.91490104007,58328.756892116275,108855.07290996387
Glacier Bay NP & PRES,2019-05-01,121332.0,94582.5572760085,69320.37639273726,119844.73815927975
Glacier Bay NP & PRES,2020-05-01,286.0,99074.60733024514,73813.34725962399,124335.8674008663
Glacier Bay NP & PRES,2020-06-01,807.0,42626.817228537904,17365.631484658603,67888.0029724172
Glacier Bay NP & PRES,2020-07-01,1480.0,44535.06758886928,19273.955749815257,69796.1794279233
Glacier Bay NP & PRES,2020-08-01,1489.0,27944.34157212518,2683.3032015112985,53205.37994273906
Glacier Bay NP & PRES,2020-10-01,179.0,-69472.30725417328,-94733.20008071497,-44211.41442763159
Glacier Bay NP & PRES,2021-05-01,1382.0,49003.84755639413,23743.456633186146,74264.23847960212
Glacier Bay NP & PRES,2022-10-01,102993.0,28299.16753500061,3039.9269161236625,53558.408153877564
Glacier Bay NP & PRES,2022-11-01,222.0,78079.0293219735,52819.85330775588,103338.20533619112
Glacier Bay NP & PRES,2023-05-01,102982.0,67265.75005622282,42006.95865630992,92524.54145613572
Glacier Bay NP & PRES,2023-06-01,141387.0,115533.58751236179,90274.8590611308,140792.31596359276
Glacier Bay NP & PRES,2023-10-01,44177.0,80800.9463877395,55542.46654672078,106059.42622875822
Glacier Bay NP & PRES,2024-05-01,127844.0,76732.49285275512,51474.43892888933,101990.54677662092
Glacier Bay NP & PRES,2025-05-01,1352.0,94899.59702169552,69642.24320492752,120156.95083846351
Glacier Bay NP & PRES,2025-06-01,3458.0,44415.07773279313,19157.780655232225,69672.37481035403
Glacier Bay NP & PRES,2025-07-01,4597.0,40231.503873625355,14974.263276477475,65488.744470773236
Glacier NP,1979-06-01,235210.0,53295.47181755537,-57833.21589156256,164424.15952667332
Glacier NP,1979-07-01,414460.0,187745.20168376787,76866.70809592964,298623.6952716061
Glacier NP,1979-09-01,176600.0,336091.51102502673,225395.69620835365,446787.32584169984
Glacier NP,1980-07-01,446853.0,333989.876396642,235133.09828393837,432846.65450934565
Glacier NP,1980-09-01,151586.0,265932.4365314605,167215.28750484175,364649.58555807924
Glacier NP,1981-07-01,571302.0,421513.8846864019,325282.7196342112,517745.04973859264
Glacier NP,1983-07-01,689489.0,571652.4524266354,476744.44254659786,666560.4623066729
Glacier NP,1985-07-01,487859.0,628155.673866695,533656.4988418346,722654.8488915554
Glacier NP,2003-06-01,370232.0,241463.82406541696,147495.7591051674,335431.8890256665
Glacier NP,2003-07-01,490284.0,642236.6715838842,548269.0385430607,736204.3046247077
Glacier NP,2003-08-01,261481.0,488148.3561343521,394181.150905979,582115.5613627252
Glacier NP,2003-09-01,235172.0,100067.45346886507,6100.671992745687,194034.23494498446
Glacier NP,2004-08-01,602042.0,414502.22863310075,320539.8532000346,508464.6040661669
Glacier NP,2004-09-01,288378.0,401637.62202896085,307675.6250449741,495599.6190129476
Glacier NP,2017-06-01,620962.0,449021.0541608187,355090.7797505319,542951.3285711055
Glacier NP,2017-07-01,1009665.0,881278.4146423914,787348.2425315386,975208.5867532442
Glacier NP,2017-09-01,389137.0,578032.9450861004,484102.97514908924,671962.9150231115
Glacier NP,2018-08-01,667688.0,815633.1408368858,721704.227284972,909562.0543887996
Glacier NP,2018-09-01,434600.0,323764.7085387866,229835.8865388679,417693.53053870535
Glacier NP,2020-05-01,0.0,154478.32390372636,60551.1893744884,248405.4584329643
Glacier NP,2020-06-01,202701.0,428265.3830787283,334338.3261693476,522192.43998810893
Glacier NP,2020-07-01,453977.0,656967.2968652656,563040.316970913,750894.2767596182
Glacier NP,2020-10-01,125544.0,8018.375731897249,-85908.37669692724,101945.12816072174
Glacier NP,2021-06-01,587237.0,440306.606255222,346380.4349959161,534232.7775145279
Grand Canyon NP,1997-09-01,599107.0,448962.3789382953,341318.98362706526,556605.7742495253
Grand Canyon NP,2013-10-01,197742.0,385792.98308698914,278150.5087934679,493435.4573805104
Grand Canyon NP,2013-11-01,217733.0,92988.249264193,-14654.225025902764,200630.72355428876
Grand Canyon NP,2015-08-01,793412.0,685080.1450324325,577437.670801802,792722.6192630631
Grand Canyon NP,2020-03-01,276002.0,490734.50683165126,383092.0326306023,598376.9810327002
Grand Canyon NP,2020-04-01,0.0,389842.20256262465,282199.72836167814,497484.67676357116
Grand Canyon NP,2020-05-01,43397.0,191492.5618819529,83850.08768110277,299135.03608280304
Grand Canyon NP,2020-10-01,421568.0,256627.5172537862,148985.0430533273,364269.9914542451
Grand Canyon NP,2021-04-01,421232.0,272525.9889898959,164883.51478983846,380168.46318995336
Grand Canyon NP,2023-04-01,463305.0,352661.3932081192,245018.91900882253,460303.8674074159
Grand Teton NP,1979-06-01,384945.0,109007.30755669603,3165.9689487620053,214848.64616463007
Grand Teton NP,1979-07-01,608613.0,304381.14582059474,198825.12655622326,409937.1650849662
Grand Teton NP,1979-08-01,667299.0,484726.4678851944,379344.6711332853,590108.2646371035
Grand Teton NP,1979-09-01,305194.0,545011.319440213,439707.9011405825,650314.7377398435
Grand Teton NP,1979-10-01,123444.0,287599.4319840977,182307.16354617308,392891.7004220223
Grand Teton NP,1979-11-01,46685.0,158729.40186143835,53453.57246469401,264005.23125818267
Grand Teton NP,1980-08-01,777149.0,648211.886842946,550339.52223264,746084.2514532522
Grand Teton NP,1980-09-01,309929.0,485614.50866128545,387762.7070683218,583466.310254249
Grand Teton NP,1980-10-01,95773.0,205140.8779699281,107289.84420825135,302991.91173160484
Grand Teton NP,1982-07-01,790452.0,657162.8895778791,564269.8487914242,750055.930364334
Grand Teton NP,1982-09-01,138944.0,405833.17904646543,312962.1092033167,498704.2488896142
Grand Teton NP,1983-06-01,231024.0,406622.3190876401,314713.090292059,498531.5478832212
Grand Teton NP,1983-07-01,370515.0,536536.7116364723,444643.9244784953,628429.4987944493
Grand Teton NP,1983-09-01,233269.0,68625.3599365314,-23253.476229290463,160504.19610235328
Grand Teton NP,1988-07-01,320432.0,429570.48512814514,339135.0192728683,520005.950983422
Grand Teton NP,1993-06-01,454534.0,332808.13627950515,242523.87953795443,423092.39302105585
Grand Teton NP,1994-06-01,467855.0,364718.2257026974,274440.6321681321,454995.8192372627
Grand Teton NP,1995-07-01,717919.0,575056.0626260265,484782.8274565723,665329.2977954806
Grand Teton NP,2000-08-01,510035.0,604706.1522655296,514439.607453153,694972.6970779062
Grand Teton NP,2004-08-01,405576.0,553749.2187520156,463483.3342991554,644015.1032048758
Grand Teton NP,2004-09-01,342945.0,218643.3502437434,128377.46630639874,308909.23418108805
Grand Teton NP,2013-10-01,68984.0,171441.02000574762,81175.26535069599,261706.77466079924
Grand Teton NP,2020-05-01,123756.0,222200.4208002774,131934.66837292735,312466.17322762747
Grand Teton NP,2020-07-01,755766.0,660534.6828094486,570268.9303850783,750800.4352338188
Grand Teton NP,2020-11-01,57039.0,171689.39348463167,81423.64106170773,261955.1459075556
Grand Teton NP,2021-05-01,364876.0,231979.83464557823,141714.0822563809,322245.5870347755
Grand Teton NP,2021-06-01,757897.0,654032.3837580665,563766.631369949,744298.1361461839
Grand Teton NP,2022-06-01,497531.0,621712.7567502349,531447.0043861023,711978.5091143674
Grand Teton NP,2022-07-01,558710.0,681089.8844738746,590824.1321102683,771355.6368374808
Great Basin NP,1993-03-01,7343.0,2587.4178769920736,-1889.972521723631,7064.808275707778
Great Basin NP,1995-05-01,17147.0,9480.748046747376,5005.93505113815,13955.561042356603
Great Basin NP,1995-06-01,9816.0,16086.812033158825,11612.081928675489,20561.542137642162
Great Basin NP,1996-09-01,5682.0,11074.096568615103,6600.498965143535,15547.69417208667
Great Basin NP,1998-05-01,7550.0,15889.64709542966,11417.29468209055,20361.99950876877
Great Basin NP,1998-07-01,12774.0,17834.659940810983,13362.418455947845,22306.90142567412
Great Basin NP,1998-09-01,13587.0,7440.788379250738,2968.6556417245865,11912.92111677689
Great Basin NP,2013-10-01,2041.0,7421.42213929926,2954.4466616238606,11888.39761697466
Great Basin NP,2016-03-01,9023.0,2761.6141224733874,-1704.9547938423302,7228.183038789105
Great Basin NP,2016-07-01,33885.0,23090.53330814705,18624.016034432432,27557.050581861666
Great Basin NP,2016-08-01,17744.0,22267.442858808332,17800.938341404813,26733.94737621185
Great Basin NP,2016-09-01,22978.0,17498.095749006465,13031.603927061311,21964.58757095162
Great Basin NP,2017-04-01,16671.0,7436.729636242269,2970.3250145819393,11903.134257902599
Great Basin NP,2017-05-01,27678.0,15862.122065958523,11395.72966822292,20328.514463694126
Great Basin NP,2017-06-01,30982.0,20726.137664748585,16259.757433847743,25192.517895649427
Great Basin NP,2017-07-01,26286.0,31545.230105538023,27078.861984780713,36011.59822629533
Great Basin NP,2018-03-01,15705.0,5062.13892968763,595.8656958403244,9528.412163534935
Great Basin NP,2018-04-01,7318.0,15581.951595803686,11115.689979224833,20048.21321238254
Great Basin NP,2018-05-01,12419.0,17615.026951755786,13148.7768995447,22081.277003966872
Great Basin NP,2018-09-01,34032.0,21806.85873261907,17340.65441602857,26273.063049209573
Great Basin NP,2019-03-01,2391.0,8288.628053775647,3822.4908133739045,12754.765294177389
Great Basin NP,2019-05-01,11516.0,16684.27193247604,12218.156654362985,21150.387210589095
Great Basin NP,2019-08-01,24674.0,17917.737275202162,13451.654577853416,22383.819972550908
Great Basin NP,2019-09-01,22735.0,28905.4932852711,24439.421352739308,33371.56521780289
Great Basin NP,2020-03-01,2693.0,7882.00557862686,3415.9972546123963,12348.013902641324
Great Basin NP,2020-04-01,816.0,7330.929892426507,2864.9320092603657,11796.927775592649
Great Basin NP,2020-05-01,4587.0,12432.188516893068,7966.2010294895545,16898.17600429658
Great Basin NP,2020-10-01,17538.0,11647.692311314324,7181.756136542523,16113.628486086125
Great Basin NP,2021-06-01,28680.0,22210.35063032111,17744.494314180407,26676.206946461814
Great Basin NP,2021-09-01,20822.0,26130.67419718718,21664.84714049509,30596.501253879273
Great Basin NP,2022-07-01,18648.0,25844.708049305387,21378.97593181552,30310.440166795255
Great Basin NP,2023-10-01,20684.0,15003.540820489308,10537.944049031972,19469.137591946645
Great Basin NP,2025-07-01,36941.0,24979.83255892115,20514.412279680964,29445.252838161334
Great Basin NP,2025-08-01,19629.0,27444.05775243534,22978.64552607416,31909.46997879652
Great Sand Dunes NP & PRES,1979-06-01,30219.0,12789.124841384304,-1314.6524083133845,26892.902091081993
Great Sand Dunes NP & PRES,1979-08-01,45930.0,27564.17276238963,13510.497305612058,41617.8482191672
Great Sand Dunes NP & PRES,1979-09-01,12819.0,38042.11490985458,23993.640889935472,52090.58892977369
Great Sand Dunes NP & PRES,1987-06-01,44274.0,31879.799874210898,20610.423428203765,43149.17632021803
Great Sand Dunes NP & PRES,1987-09-01,17056.0,30744.183244130832,19477.863082935488,42010.50340532618
Great Sand Dunes NP & PRES,1994-05-01,53521.0,35668.34213965236,24446.15481088004,46890.529468424684
Great Sand Dunes NP & PRES,1994-07-01,63072.0,74461.46071659584,63239.80199582511,85683.11943736658
Great Sand Dunes NP & PRES,1995-07-01,78406.0,63898.99389345925,52680.22770652584,75117.76008039266
Great Sand Dunes NP & PRES,1996-08-01,67957.0,56294.31738942362,45078.23941328589,67510.39536556134
Great Sand Dunes NP & PRES,2002-06-01,40553.0,54370.0349652732,43163.501967117845,65576.56796342855
Great Sand Dunes NP & PRES,2016-06-01,77174.0,63902.02029930873,52705.07145841066,75098.9691402068
Great Sand Dunes NP & PRES,2017-03-01,24744.0,13042.02603746725,1845.3727637926222,24238.67931114188
Great Sand Dunes NP & PRES,2017-05-01,67737.0,50378.543508810224,39181.95419222808,61575.13282539237
Great Sand Dunes NP & PRES,2017-06-01,96529.0,80317.65361666345,69121.09605015756,91514.21118316933
Great Sand Dunes NP & PRES,2019-06-01,122086.0,84715.41526496559,73519.57678657466,95911.25374335652
Great Sand Dunes NP & PRES,2020-04-01,5227.0,21248.76523541514,10053.20393382931,32444.32653700097
Great Sand Dunes NP & PRES,2020-05-01,0.0,51112.9399004082,39917.40564624913,62308.47415456727
Great Sand Dunes NP & PRES,2020-06-01,78191.0,53303.638790324985,42108.13146493063,64499.14611571934
Great Sand Dunes NP & PRES,2020-07-01,102800.0,77813.1689084123,66617.68839389869,89008.64942292593
Great Sand Dunes NP & PRES,2020-08-01,97370.0,81681.34391189294,70485.89009114703,92876.79773263885
Great Sand Dunes NP & PRES,2020-10-01,53468.0,41858.83840069649,30663.43761919393,53054.23918219905
Great Sand Dunes NP & PRES,2021-04-01,31134.0,13299.154381942042,2103.909985891114,24494.39877799297
Great Sand Dunes NP & PRES,2021-05-01,84669.0,49732.79330421001,38537.57458160889,60928.012026811135
Great Sand Dunes NP & PRES,2022-06-01,87842.0,111267.03945730193,100072.14475214254,122461.93416246132
Great Sand Dunes NP & PRES,2023-03-01,6426.0,23519.877074277763,12325.19659366699,34714.55755488854
Great Sand Dunes NP & PRES,2023-05-01,76366.0,62302.137732949086,51107.50379092713,73496.77167497104
Great Sand Dunes NP & PRES,2023-08-01,68160.0,83202.31680832428,72007.75196737912,94396.88164926943
Great Sand Dunes NP & PRES,2024-06-01,83212.0,97359.0660618322,86164.72561447661,108553.40650918779
Great Sand Dunes NP & PRES,2024-07-01,75796.0,89056.11812375466,77861.79962680044,100250.43662070888
Great Sand Dunes NP & PRES,2025-06-01,75009.0,91301.04112106972,80106.95846115822,102495.12378098122
Great Smoky Mountains NP,1979-04-01,650485.0,230584.15614288748,-41038.92299274594,502207.2352785209
Great Smoky Mountains NP,1979-06-01,994065.0,503218.38000358007,235525.494446585,770911.2655605751
Great Smoky Mountains NP,1979-07-01,1324322.0,730976.5209180131,464363.49242835876,997589.5494076674
Great Smoky Mountains NP,1979-08-01,1274155.0,973308.0613232432,707370.587978757,1239245.5346677294
Great Smoky Mountains NP,1979-10-01,1114291.0,756618.8794223216,491029.21973545064,1022208.5391091926
Great Smoky Mountains NP,1979-11-01,377640.0,999801.5420234876,734477.697254454,1265125.3867925212
Great Smoky Mountains NP,1979-12-01,239523.0,656187.5206738005,394417.9795358336,917957.0618117674
Great Smoky Mountains NP,1980-01-01,207662.0,529501.9603454238,283298.8943462296,775705.026344618
Great Smoky Mountains NP,1980-02-01,192198.0,446877.7132751857,201965.17088914575,691790.2556612256
Great Smoky Mountains NP,1980-12-01,230587.0,519519.0196166785,279158.48109840334,759879.5581349536
Great Smoky Mountains NP,1981-11-01,357166.0,622810.9777258321,388861.2465295708,856760.7089220935
Great Smoky Mountains NP,1982-11-01,341524.0,579777.8233217441,349052.11370780773,810503.5329356805
Great Smoky Mountains NP,1987-10-01,1576500.0,1322171.580558308,1094081.9539501066,1550261.2071665092
Great Smoky Mountains NP,1988-10-01,969400.0,1417698.6148983738,1189642.9799870653,1645754.2498096824
Great Smoky Mountains NP,1989-07-01,1339906.0,1592561.4953622718,1364521.8921161918,1820601.0986083518
Great Smoky Mountains NP,1990-10-01,888411.0,1143898.8315231123,915867.1388087842,1371930.5242374404
Great Smoky Mountains NP,1997-07-01,1743996.0,1406291.7598727979,1178267.0843897306,1634316.4353558652
Great Smoky Mountains NP,2013-10-01,847616.0,1230157.0787002882,1002132.443476385,1458181.7139241914
Great Smoky Mountains NP,2014-10-01,1303450.0,1035652.9825908865,807628.3473671338,1263677.6178146394
Great Smoky Mountains NP,2020-03-01,487535.0,775777.0074955848,547752.3722719677,1003801.6427192019
Great Smoky Mountains NP,2020-04-01,99371.0,800218.3366351979,572193.7014115808,1028242.9718588149
Great Smoky Mountains NP,2020-05-01,828792.0,571601.1895464264,343576.5543228094,799625.8247700434
Great Smoky Mountains NP,2020-06-01,1535660.0,1268115.0449663864,1040090.4097427694,1496139.6801900035
Great Smoky Mountains NP,2020-10-01,1739720.0,1448480.1671686806,1220455.5319450635,1676504.8023922977
Great Smoky Mountains NP,2021-04-01,1169469.0,772448.6285881347,544423.9933645185,1000473.2638117508
Great Smoky Mountains NP,2021-06-01,1539247.0,1783499.666982363,1555475.0317587468,2011524.3022059791
Great Smoky Mountains NP,2025-08-01,936664.0,1181839.8089441387,953815.1737205234,1409864.4441677541
Guadalupe Mountains NP,1995-06-01,25645.0,18528.740015000218,12164.038350245199,24893.441679755237
Guadalupe Mountains NP,1995-07-01,13214.0,21922.91864863175,15558.369479537643,28287.467817725854
Guadalupe Mountains NP,2009-11-01,25371.0,17517.07549600413,11164.54249415172,23869.60849785654
Guadalupe Mountains NP,2011-05-01,9715.0,16823.22693595806,10471.237718373952,23175.21615354217
Guadalupe Mountains NP,2013-10-01,6220.0,18406.683316739694,12055.456070133874,24757.910563345515
Guadalupe Mountains NP,2014-04-01,24361.0,15673.459425939887,9322.374777419256,22024.54407446052
Guadalupe Mountains NP,2017-02-01,21610.0,12460.741765533763,6110.384433010047,18811.09909805748
Guadalupe Mountains NP,2017-03-01,51285.0,26814.268919030954,20463.93111186604,33164.60672619587
Guadalupe Mountains NP,2017-04-01,18856.0,34108.619329379035,27758.30095040746,40458.93770835061
Guadalupe Mountains NP,2018-03-01,12275.0,28691.608650338458,22341.49776958129,35041.71953109563
Guadalupe Mountains NP,2018-04-01,19718.0,11235.581884622463,4885.489320472532,17585.67444877239
Guadalupe Mountains NP,2018-12-01,6933.0,14041.693912888715,7691.74475390287,20391.64307187456
Guadalupe Mountains NP,2019-05-01,25204.0,17646.582797071216,11296.720536259974,23996.445057882458
Guadalupe Mountains NP,2019-11-01,15161.0,21974.49550866639,15624.734873687641,28324.25614364514
Guadalupe Mountains NP,2020-03-01,19505.0,26814.445939294106,20464.751502970947,33164.140375617266
Guadalupe Mountains NP,2020-04-01,2321.0,16776.763614233154,10427.085538451276,23126.44169001503
Guadalupe Mountains NP,2020-05-01,0.0,10305.204590323712,3955.542800448782,16654.86638019864
Guadalupe Mountains NP,2021-03-01,31321.0,24564.676385700124,18215.17345933418,30914.17931206607
Guadalupe Mountains NP,2021-04-01,26595.0,19346.83220261679,12997.344773713208,25696.319631520375
Guadalupe Mountains NP,2021-12-01,25668.0,15101.528997831216,8752.16310798511,21450.89488767732
Guadalupe Mountains NP,2022-03-01,36310.0,26608.958245211743,20259.636843116707,32958.27964730678
Guadalupe Mountains NP,2023-02-01,21336.0,14923.641373200444,8574.478244369431,21272.804502031457
Guadalupe Mountains NP,2023-03-01,44555.0,32782.339037162805,26433.189930976652,39131.48814334896
Guadalupe Mountains NP,2024-04-01,32284.0,22191.38021896137,15842.408142853033,28540.352295069708
Guadalupe Mountains NP,2025-01-01,8692.0,15313.359831674685,8964.504853065293,21662.214810284077
Haleakala NP,1987-07-01,169025.0,120057.37153670845,71437.33467665187,168677.40839676504
Haleakala NP,1989-07-01,192966.0,137989.26009617292,89669.26236806359,186309.25782428225
Haleakala NP,1993-02-01,152283.0,94982.33758584567,46956.6952403758,143007.97993131555
Haleakala NP,1994-07-01,199967.0,135363.39516174165,87384.81549638597,183341.97482709732
Haleakala NP,1997-05-01,303376.0,118676.23542581382,70780.01476651094,166572.45608511672
Haleakala NP,1997-06-01,169108.0,227792.0382686804,179896.11411166692,275687.96242569387
Haleakala NP,1997-07-01,129682.0,192264.1384697551,144368.4146906,240159.86224891018
Haleakala NP,2000-01-01,112542.0,186530.09645120887,138677.00902719362,234383.18387522412
Haleakala NP,2002-09-01,87398.0,147509.50437395019,99676.0975754774,195342.911172423
Haleakala NP,2013-08-01,24994.0,91484.04723386517,43682.62501724921,139285.46945048115
Haleakala NP,2020-04-01,0.0,54292.145734024794,6493.764103843132,102090.52736420646
